"ID предупреждения";"Текст предупреждения"
cannot_get_last_startup_time;"Не удалось получить время последнего старта устройства"
Идентификатор;"Тип прохода";"Временная метка"
21230072;"Вход";"2024-12-15 11:32:23"
21230073;"Вход";"2024-12-15 11:32:24"
21230074;"Вход";"2024-12-15 11:32:38"
21230075;"Вход";"2024-12-15 11:32:40"
21230076;"Вход";"2024-12-15 11:32:43"
21230079;"Выход";"2024-12-15 11:32:48"
21230082;"Вход";"2024-12-15 11:33:05"
21230083;"Вход";"2024-12-15 11:33:09"
21230084;"Вход";"2024-12-15 11:33:10"
21230085;"Вход";"2024-12-15 11:33:15"
21230086;"Выход";"2024-12-15 11:33:19"
21230087;"Выход";"2024-12-15 11:33:18"
21230088;"Выход";"2024-12-15 11:33:42"
21230089;"Выход";"2024-12-15 11:33:22"
21230090;"Выход";"2024-12-15 11:33:22"
21230091;"Вход";"2024-12-15 11:33:39"
21230092;"Вход";"2024-12-15 11:33:39"
21230093;"Вход";"2024-12-15 11:33:51"
21230094;"Выход";"2024-12-15 11:34:03"
21230095;"Выход";"2024-12-15 11:34:16"
21230096;"Вход";"2024-12-15 11:34:22"
21230097;"Вход";"2024-12-15 11:34:50"
21230098;"Вход";"2024-12-15 11:34:51"
21230099;"Вход";"2024-12-15 11:35:00"
21230100;"Вход";"2024-12-15 11:35:01"
21230101;"Выход";"2024-12-15 11:35:05"
21230102;"Выход";"2024-12-15 11:35:05"
21230103;"Выход";"2024-12-15 11:35:18"
21230104;"Выход";"2024-12-15 11:35:16"
21230105;"Выход";"2024-12-15 11:35:17"
21230106;"Выход";"2024-12-15 11:35:51"
21230107;"Вход";"2024-12-15 11:36:30"
21230108;"Вход";"2024-12-15 11:36:33"
21230109;"Вход";"2024-12-15 11:36:34"
21230110;"Выход";"2024-12-15 11:36:39"
21230111;"Выход";"2024-12-15 11:36:37"
21230112;"Выход";"2024-12-15 11:36:57"
21230113;"Выход";"2024-12-15 11:36:59"
21230114;"Выход";"2024-12-15 11:37:48"
21230115;"Выход";"2024-12-15 11:37:47"
21230116;"Выход";"2024-12-15 11:38:06"
21230117;"Выход";"2024-12-15 11:38:06"
21230118;"Выход";"2024-12-15 11:38:10"
21230119;"Выход";"2024-12-15 11:38:11"
21230120;"Выход";"2024-12-15 11:38:13"
21230121;"Выход";"2024-12-15 11:38:33"
21230124;"Выход";"2024-12-15 11:38:51"
21230125;"Выход";"2024-12-15 11:39:25"
21230126;"Вход";"2024-12-15 11:39:32"
21230127;"Вход";"2024-12-15 11:39:32"
21230128;"Вход";"2024-12-15 11:39:33"
21230129;"Вход";"2024-12-15 11:39:36"
21230130;"Вход";"2024-12-15 11:39:37"
21230131;"Вход";"2024-12-15 11:39:44"
21230132;"Выход";"2024-12-15 11:39:53"
21230133;"Выход";"2024-12-15 11:39:57"
21230134;"Выход";"2024-12-15 11:39:56"
21230135;"Выход";"2024-12-15 11:39:57"
21230136;"Выход";"2024-12-15 11:39:58"
21230137;"Выход";"2024-12-15 11:40:11"
21230138;"Вход";"2024-12-15 11:40:14"
21230139;"Вход";"2024-12-15 11:40:14"
21230140;"Выход";"2024-12-15 11:40:45"
21230141;"Вход";"2024-12-15 11:40:47"
21230142;"Вход";"2024-12-15 11:40:47"
21230143;"Вход";"2024-12-15 11:40:49"
21230144;"Вход";"2024-12-15 11:40:51"
21230145;"Вход";"2024-12-15 11:40:51"
21230146;"Вход";"2024-12-15 11:40:52"
21230147;"Вход";"2024-12-15 11:41:01"
21230148;"Вход";"2024-12-15 11:41:01"
21230149;"Выход";"2024-12-15 11:41:47"
21230150;"Выход";"2024-12-15 11:41:48"
21230151;"Выход";"2024-12-15 11:42:06"
21230152;"Вход";"2024-12-15 11:41:57"
21230153;"Выход";"2024-12-15 11:42:11"
21230154;"Выход";"2024-12-15 11:42:09"
21230155;"Выход";"2024-12-15 11:42:09"
21230156;"Выход";"2024-12-15 11:42:09"
21230159;"Вход";"2024-12-15 11:42:30"
21230160;"Вход";"2024-12-15 11:42:31"
21230161;"Выход";"2024-12-15 11:42:43"
21230162;"Выход";"2024-12-15 11:42:42"
21230163;"Выход";"2024-12-15 11:42:57"
21230164;"Выход";"2024-12-15 11:42:43"
21230167;"Выход";"2024-12-15 11:42:58"
21230170;"Выход";"2024-12-15 11:43:17"
21230171;"Выход";"2024-12-15 11:43:17"
21230172;"Вход";"2024-12-15 11:43:31"
21230173;"Вход";"2024-12-15 11:43:56"
21230174;"Вход";"2024-12-15 11:43:56"
21230175;"Вход";"2024-12-15 11:44:26"
21230176;"Вход";"2024-12-15 11:44:27"
21230177;"Вход";"2024-12-15 11:44:27"
21230178;"Вход";"2024-12-15 11:44:28"
21230179;"Выход";"2024-12-15 11:44:39"
21230180;"Выход";"2024-12-15 11:44:36"
21230181;"Выход";"2024-12-15 11:44:37"
21230182;"Выход";"2024-12-15 11:44:52"
21230183;"Выход";"2024-12-15 11:44:41"
21230184;"Выход";"2024-12-15 11:44:41"
21230185;"Выход";"2024-12-15 11:44:41"
21230186;"Вход";"2024-12-15 11:44:44"
21230187;"Выход";"2024-12-15 11:45:03"
21230188;"Выход";"2024-12-15 11:45:02"
21230191;"Вход";"2024-12-15 11:45:08"
21230192;"Выход";"2024-12-15 11:45:40"
21230193;"Выход";"2024-12-15 11:45:42"
21230194;"Выход";"2024-12-15 11:45:38"
21230197;"Выход";"2024-12-15 11:46:02"
21230198;"Выход";"2024-12-15 11:45:42"
21230199;"Выход";"2024-12-15 11:46:04"
21230200;"Вход";"2024-12-15 11:46:17"
21230201;"Выход";"2024-12-15 11:46:23"
21230202;"Выход";"2024-12-15 11:46:31"
21230203;"Выход";"2024-12-15 11:46:22"
21230204;"Выход";"2024-12-15 11:46:23"
21230207;"Выход";"2024-12-15 11:46:35"
21230208;"Вход";"2024-12-15 11:46:36"
21230209;"Вход";"2024-12-15 11:46:37"
21230210;"Выход";"2024-12-15 11:46:47"
21230211;"Вход";"2024-12-15 11:46:39"
21230212;"Вход";"2024-12-15 11:46:54"
21230213;"Вход";"2024-12-15 11:47:02"
21230214;"Вход";"2024-12-15 11:47:03"
21230215;"Вход";"2024-12-15 11:47:04"
21230216;"Вход";"2024-12-15 11:47:50"
21230217;"Вход";"2024-12-15 11:48:03"
21230218;"Выход";"2024-12-15 11:48:15"
21230219;"Вход";"2024-12-15 11:48:04"
21230220;"Выход";"2024-12-15 11:48:05"
21230221;"Вход";"2024-12-15 11:48:16"
21230222;"Вход";"2024-12-15 11:48:18"
21230223;"Вход";"2024-12-15 11:48:29"
21230224;"Вход";"2024-12-15 11:48:30"
21230225;"Вход";"2024-12-15 11:48:32"
21230226;"Вход";"2024-12-15 11:48:32"
21230227;"Вход";"2024-12-15 11:48:42"
21230228;"Вход";"2024-12-15 11:48:42"
21230229;"Вход";"2024-12-15 11:48:44"
21230230;"Вход";"2024-12-15 11:48:48"
21230231;"Вход";"2024-12-15 11:48:50"
21230232;"Вход";"2024-12-15 11:48:53"
21230233;"Вход";"2024-12-15 11:49:14"
21230234;"Вход";"2024-12-15 11:49:16"
21230235;"Выход";"2024-12-15 11:49:23"
21230238;"Вход";"2024-12-15 11:49:36"
21230239;"Вход";"2024-12-15 11:49:36"
21230240;"Выход";"2024-12-15 11:49:43"
21230243;"Выход";"2024-12-15 11:49:39"
21230244;"Выход";"2024-12-15 11:49:56"
21230245;"Выход";"2024-12-15 11:49:43"
21230246;"Вход";"2024-12-15 11:49:49"
21230247;"Вход";"2024-12-15 11:49:49"
21230248;"Выход";"2024-12-15 11:49:56"
21230251;"Вход";"2024-12-15 11:50:04"
21230252;"Вход";"2024-12-15 11:50:05"
21230253;"Выход";"2024-12-15 11:50:39"
21230254;"Выход";"2024-12-15 11:50:39"
21230255;"Выход";"2024-12-15 11:50:39"
21230256;"Выход";"2024-12-15 11:50:59"
21230257;"Выход";"2024-12-15 11:51:15"
21230258;"Вход";"2024-12-15 11:51:15"
21230259;"Вход";"2024-12-15 11:51:30"
21230261;"Выход";"2024-12-15 11:51:34"
21230263;"Выход";"2024-12-15 11:51:52"
21230264;"Выход";"2024-12-15 11:51:52"
21230265;"Вход";"2024-12-15 11:51:58"
21230266;"Вход";"2024-12-15 11:53:23"
21230267;"Вход";"2024-12-15 11:53:32"
21230268;"Вход";"2024-12-15 11:53:33"
21230269;"Вход";"2024-12-15 11:53:37"
21230270;"Вход";"2024-12-15 11:54:10"
21230271;"Выход";"2024-12-15 11:54:26"
21230272;"Вход";"2024-12-15 11:54:26"
21230273;"Вход";"2024-12-15 11:54:36"
21230274;"Вход";"2024-12-15 11:54:44"
21230275;"Вход";"2024-12-15 11:54:55"
21230276;"Вход";"2024-12-15 11:54:57"
21230277;"Выход";"2024-12-15 11:55:10"
21230278;"Вход";"2024-12-15 11:55:12"
21230279;"Вход";"2024-12-15 11:55:14"
21230282;"Вход";"2024-12-15 11:55:17"
21230283;"Вход";"2024-12-15 11:55:43"
21230284;"Выход";"2024-12-15 11:55:52"
21230285;"Выход";"2024-12-15 11:57:10"
21230286;"Выход";"2024-12-15 11:57:16"
21230287;"Выход";"2024-12-15 11:57:09"
21230289;"Вход";"2024-12-15 11:57:27"
21230291;"Вход";"2024-12-15 11:57:28"
21230292;"Выход";"2024-12-15 11:57:48"
21230293;"Выход";"2024-12-15 11:57:37"
21230294;"Вход";"2024-12-15 11:57:49"
21230295;"Вход";"2024-12-15 11:58:27"
21230296;"Вход";"2024-12-15 11:58:27"
21230297;"Вход";"2024-12-15 11:58:28"
21230298;"Вход";"2024-12-15 11:58:29"
21230299;"Вход";"2024-12-15 11:58:30"
21230300;"Вход";"2024-12-15 11:58:32"
21230301;"Вход";"2024-12-15 11:58:33"
21230302;"Вход";"2024-12-15 11:58:34"
21230303;"Вход";"2024-12-15 11:58:34"
21230304;"Вход";"2024-12-15 11:58:58"
21230305;"Вход";"2024-12-15 11:59:00"
21230306;"Вход";"2024-12-15 11:59:01"
21230307;"Вход";"2024-12-15 11:59:09"
21230308;"Вход";"2024-12-15 11:59:27"
21230309;"Вход";"2024-12-15 11:59:30"
21230310;"Выход";"2024-12-15 12:00:19"
21230311;"Выход";"2024-12-15 12:00:01"
21230312;"Вход";"2024-12-15 12:00:21"
21230313;"Вход";"2024-12-15 12:00:22"
21230314;"Вход";"2024-12-15 12:00:22"
21230315;"Вход";"2024-12-15 12:00:24"
21230316;"Вход";"2024-12-15 12:00:47"
21230317;"Выход";"2024-12-15 12:00:58"
21230318;"Выход";"2024-12-15 12:01:16"
21230319;"Выход";"2024-12-15 12:01:19"
21230320;"Выход";"2024-12-15 12:01:17"
21230321;"Выход";"2024-12-15 12:01:50"
21230322;"Выход";"2024-12-15 12:01:20"
21230323;"Вход";"2024-12-15 12:01:39"
21230324;"Выход";"2024-12-15 12:02:13"
21230325;"Выход";"2024-12-15 12:01:55"
21230326;"Вход";"2024-12-15 12:02:17"
21230327;"Вход";"2024-12-15 12:02:18"
21230328;"Вход";"2024-12-15 12:02:23"
21230329;"Вход";"2024-12-15 12:02:26"
21230330;"Вход";"2024-12-15 12:02:27"
21230331;"Вход";"2024-12-15 12:02:28"
21230334;"Выход";"2024-12-15 12:02:48"
21230335;"Выход";"2024-12-15 12:02:45"
21230336;"Вход";"2024-12-15 12:03:00"
21230337;"Вход";"2024-12-15 12:03:01"
21230338;"Вход";"2024-12-15 12:03:01"
21230339;"Вход";"2024-12-15 12:03:02"
21230340;"Выход";"2024-12-15 12:03:06"
21230341;"Выход";"2024-12-15 12:03:08"
21230348;"Вход";"2024-12-15 12:03:17"
21230349;"Вход";"2024-12-15 12:03:32"
21230350;"Вход";"2024-12-15 12:03:32"
21230351;"Вход";"2024-12-15 12:03:47"
21230352;"Вход";"2024-12-15 12:03:49"
21230353;"Вход";"2024-12-15 12:03:51"
21230354;"Вход";"2024-12-15 12:04:21"
21230355;"Вход";"2024-12-15 12:04:21"
21230356;"Вход";"2024-12-15 12:04:21"
21230357;"Вход";"2024-12-15 12:04:23"
21230358;"Вход";"2024-12-15 12:04:25"
21230359;"Выход";"2024-12-15 12:04:38"
21230360;"Выход";"2024-12-15 12:04:36"
21230363;"Выход";"2024-12-15 12:04:48"
21230364;"Вход";"2024-12-15 12:04:49"
21230365;"Вход";"2024-12-15 12:04:49"
21230366;"Выход";"2024-12-15 12:05:12"
21230367;"Вход";"2024-12-15 12:05:20"
21230368;"Вход";"2024-12-15 12:05:19"
21230369;"Вход";"2024-12-15 12:05:22"
21230370;"Вход";"2024-12-15 12:05:22"
21230371;"Вход";"2024-12-15 12:05:35"
21230374;"Вход";"2024-12-15 12:05:45"
21230377;"Вход";"2024-12-15 12:05:49"
21230378;"Вход";"2024-12-15 12:05:51"
21230379;"Выход";"2024-12-15 12:05:51"
21230380;"Выход";"2024-12-15 12:05:52"
21230381;"Вход";"2024-12-15 12:05:55"
21230382;"Вход";"2024-12-15 12:05:59"
21230383;"Выход";"2024-12-15 12:06:25"
21230384;"Выход";"2024-12-15 12:06:01"
21230385;"Вход";"2024-12-15 12:06:26"
21230386;"Вход";"2024-12-15 12:06:36"
21230387;"Вход";"2024-12-15 12:06:37"
21230388;"Выход";"2024-12-15 12:07:26"
21230389;"Выход";"2024-12-15 12:06:55"
21230390;"Выход";"2024-12-15 12:06:56"
21230391;"Выход";"2024-12-15 12:06:57"
21230392;"Вход";"2024-12-15 12:07:04"
21230393;"Вход";"2024-12-15 12:07:05"
21230394;"Вход";"2024-12-15 12:07:07"
21230395;"Вход";"2024-12-15 12:07:06"
21230396;"Выход";"2024-12-15 12:07:34"
21230398;"Выход";"2024-12-15 12:07:33"
21230400;"Вход";"2024-12-15 12:07:34"
21230401;"Вход";"2024-12-15 12:07:46"
21230402;"Вход";"2024-12-15 12:07:52"
21230405;"Вход";"2024-12-15 12:07:54"
21230406;"Вход";"2024-12-15 12:07:54"
21230407;"Вход";"2024-12-15 12:08:11"
21230408;"Вход";"2024-12-15 12:08:11"
21230409;"Вход";"2024-12-15 12:08:28"
21230410;"Вход";"2024-12-15 12:08:28"
21230411;"Вход";"2024-12-15 12:08:30"
21230412;"Выход";"2024-12-15 12:09:06"
21230413;"Выход";"2024-12-15 12:09:07"
21230414;"Вход";"2024-12-15 12:09:08"
21230415;"Вход";"2024-12-15 12:09:27"
21230416;"Выход";"2024-12-15 12:09:09"
21230417;"Вход";"2024-12-15 12:09:28"
21230418;"Вход";"2024-12-15 12:09:28"
21230419;"Вход";"2024-12-15 12:09:29"
21230420;"Вход";"2024-12-15 12:09:31"
21230421;"Вход";"2024-12-15 12:09:32"
21230422;"Вход";"2024-12-15 12:09:45"
21230423;"Вход";"2024-12-15 12:09:45"
21230424;"Выход";"2024-12-15 12:10:05"
21230425;"Выход";"2024-12-15 12:10:06"
21230428;"Выход";"2024-12-15 12:10:06"
21230429;"Выход";"2024-12-15 12:10:39"
21230430;"Выход";"2024-12-15 12:10:26"
21230431;"Вход";"2024-12-15 12:10:40"
21230432;"Вход";"2024-12-15 12:10:40"
21230433;"Выход";"2024-12-15 12:11:29"
21230434;"Вход";"2024-12-15 12:11:39"
21230435;"Вход";"2024-12-15 12:11:41"
21230436;"Выход";"2024-12-15 12:11:54"
21230437;"Выход";"2024-12-15 12:11:48"
21230438;"Вход";"2024-12-15 12:11:59"
21230439;"Вход";"2024-12-15 12:12:02"
21230440;"Вход";"2024-12-15 12:12:05"
21230441;"Выход";"2024-12-15 12:12:12"
21230442;"Вход";"2024-12-15 12:12:12"
21230443;"Вход";"2024-12-15 12:12:15"
21230444;"Вход";"2024-12-15 12:12:18"
21230445;"Вход";"2024-12-15 12:12:48"
21230446;"Вход";"2024-12-15 12:12:49"
21230447;"Вход";"2024-12-15 12:13:01"
21230448;"Вход";"2024-12-15 12:13:02"
21230449;"Выход";"2024-12-15 12:13:05"
21230450;"Выход";"2024-12-15 12:13:07"
21230451;"Выход";"2024-12-15 12:13:13"
21230452;"Выход";"2024-12-15 12:13:26"
21230453;"Выход";"2024-12-15 12:13:15"
21230454;"Выход";"2024-12-15 12:13:12"
21230455;"Выход";"2024-12-15 12:13:12"
21230456;"Выход";"2024-12-15 12:13:40"
21230459;"Выход";"2024-12-15 12:13:26"
21230460;"Выход";"2024-12-15 12:13:42"
21230461;"Вход";"2024-12-15 12:13:49"
21230462;"Вход";"2024-12-15 12:14:12"
21230463;"Вход";"2024-12-15 12:14:12"
21230464;"Вход";"2024-12-15 12:14:21"
21230465;"Вход";"2024-12-15 12:14:21"
21230466;"Вход";"2024-12-15 12:14:23"
21230467;"Вход";"2024-12-15 12:14:24"
21230468;"Вход";"2024-12-15 12:14:25"
21230469;"Вход";"2024-12-15 12:14:27"
21230472;"Вход";"2024-12-15 12:14:53"
21230473;"Вход";"2024-12-15 12:14:53"
21230474;"Вход";"2024-12-15 12:15:52"
21230475;"Вход";"2024-12-15 12:15:54"
21230476;"Вход";"2024-12-15 12:15:55"
21230477;"Вход";"2024-12-15 12:16:02"
21230478;"Вход";"2024-12-15 12:16:03"
21230479;"Выход";"2024-12-15 12:16:35"
21230480;"Выход";"2024-12-15 12:16:37"
21230481;"Вход";"2024-12-15 12:16:38"
21230482;"Выход";"2024-12-15 12:16:56"
21230483;"Выход";"2024-12-15 12:16:48"
21230484;"Выход";"2024-12-15 12:16:57"
21230485;"Вход";"2024-12-15 12:16:58"
21230486;"Вход";"2024-12-15 12:17:00"
21230487;"Вход";"2024-12-15 12:17:11"
21230488;"Вход";"2024-12-15 12:17:11"
21230489;"Вход";"2024-12-15 12:17:19"
21230490;"Вход";"2024-12-15 12:17:19"
21230491;"Выход";"2024-12-15 12:17:41"
21230492;"Выход";"2024-12-15 12:17:40"
21230493;"Вход";"2024-12-15 12:17:54"
21230494;"Выход";"2024-12-15 12:17:56"
21230495;"Вход";"2024-12-15 12:17:56"
21230496;"Вход";"2024-12-15 12:18:11"
21230497;"Вход";"2024-12-15 12:18:12"
21230498;"Вход";"2024-12-15 12:18:13"
21230499;"Вход";"2024-12-15 12:18:13"
21230500;"Вход";"2024-12-15 12:18:35"
21230501;"Вход";"2024-12-15 12:18:37"
21230502;"Вход";"2024-12-15 12:18:56"
21230503;"Выход";"2024-12-15 12:19:02"
21230504;"Выход";"2024-12-15 12:19:02"
21230505;"Выход";"2024-12-15 12:19:02"
21230506;"Выход";"2024-12-15 12:19:05"
21230507;"Вход";"2024-12-15 12:19:06"
21230508;"Вход";"2024-12-15 12:19:06"
21230509;"Выход";"2024-12-15 12:19:25"
21230510;"Выход";"2024-12-15 12:19:25"
21230511;"Вход";"2024-12-15 12:19:33"
21230512;"Вход";"2024-12-15 12:19:34"
21230513;"Выход";"2024-12-15 12:19:54"
21230514;"Выход";"2024-12-15 12:19:51"
21230515;"Выход";"2024-12-15 12:19:52"
21230516;"Вход";"2024-12-15 12:20:12"
21230517;"Вход";"2024-12-15 12:20:12"
21230518;"Вход";"2024-12-15 12:20:15"
21230519;"Вход";"2024-12-15 12:20:17"
21230520;"Вход";"2024-12-15 12:20:20"
21230521;"Вход";"2024-12-15 12:20:21"
21230522;"Вход";"2024-12-15 12:20:22"
21230523;"Вход";"2024-12-15 12:20:24"
21230524;"Вход";"2024-12-15 12:20:24"
21230525;"Выход";"2024-12-15 12:20:26"
21230526;"Выход";"2024-12-15 12:20:27"
21230527;"Вход";"2024-12-15 12:20:32"
21230528;"Вход";"2024-12-15 12:20:32"
21230529;"Вход";"2024-12-15 12:20:32"
21230530;"Выход";"2024-12-15 12:20:50"
21230531;"Выход";"2024-12-15 12:20:49"
21230532;"Выход";"2024-12-15 12:20:49"
21230533;"Вход";"2024-12-15 12:20:53"
21230534;"Вход";"2024-12-15 12:21:24"
21230535;"Вход";"2024-12-15 12:21:24"
21230536;"Вход";"2024-12-15 12:21:29"
21230537;"Вход";"2024-12-15 12:21:35"
21230538;"Вход";"2024-12-15 12:21:35"
21230539;"Вход";"2024-12-15 12:21:36"
21230540;"Выход";"2024-12-15 12:21:48"
21230541;"Выход";"2024-12-15 12:22:18"
21230542;"Вход";"2024-12-15 12:22:19"
21230543;"Вход";"2024-12-15 12:22:23"
21230544;"Вход";"2024-12-15 12:22:24"
21230545;"Вход";"2024-12-15 12:22:25"
21230546;"Вход";"2024-12-15 12:22:25"
21230549;"Выход";"2024-12-15 12:22:59"
21230550;"Вход";"2024-12-15 12:23:07"
21230551;"Вход";"2024-12-15 12:23:08"
21230552;"Выход";"2024-12-15 12:23:12"
21230553;"Выход";"2024-12-15 12:23:10"
21230554;"Вход";"2024-12-15 12:23:43"
21230557;"Выход";"2024-12-15 12:24:05"
21230558;"Выход";"2024-12-15 12:24:33"
21230559;"Выход";"2024-12-15 12:24:21"
21230560;"Вход";"2024-12-15 12:24:22"
21230561;"Выход";"2024-12-15 12:24:34"
21230564;"Выход";"2024-12-15 12:24:36"
21230565;"Вход";"2024-12-15 12:24:35"
21230566;"Вход";"2024-12-15 12:24:36"
21230567;"Выход";"2024-12-15 12:24:51"
21230568;"Выход";"2024-12-15 12:24:45"
21230569;"Выход";"2024-12-15 12:25:20"
21230570;"Выход";"2024-12-15 12:24:51"
21230571;"Выход";"2024-12-15 12:24:52"
21230572;"Вход";"2024-12-15 12:24:55"
21230573;"Вход";"2024-12-15 12:24:56"
21230574;"Вход";"2024-12-15 12:24:58"
21230577;"Выход";"2024-12-15 12:25:22"
21230580;"Выход";"2024-12-15 12:25:38"
21230581;"Вход";"2024-12-15 12:25:29"
21230582;"Вход";"2024-12-15 12:25:39"
21230583;"Вход";"2024-12-15 12:25:39"
21230585;"Выход";"2024-12-15 12:25:58"
21230587;"Выход";"2024-12-15 12:26:07"
21230588;"Выход";"2024-12-15 12:25:59"
21230589;"Вход";"2024-12-15 12:26:22"
21230590;"Выход";"2024-12-15 12:26:46"
21230591;"Выход";"2024-12-15 12:26:57"
21230592;"Выход";"2024-12-15 12:26:58"
21230593;"Вход";"2024-12-15 12:27:04"
21230594;"Вход";"2024-12-15 12:27:04"
21230595;"Вход";"2024-12-15 12:27:04"
21230596;"Выход";"2024-12-15 12:27:23"
21230597;"Выход";"2024-12-15 12:27:47"
21230598;"Вход";"2024-12-15 12:28:00"
21230599;"Вход";"2024-12-15 12:28:01"
21230600;"Вход";"2024-12-15 12:28:08"
21230601;"Вход";"2024-12-15 12:28:09"
21230602;"Вход";"2024-12-15 12:28:10"
21230603;"Выход";"2024-12-15 12:28:15"
21230604;"Выход";"2024-12-15 12:28:12"
21230605;"Выход";"2024-12-15 12:28:34"
21230606;"Вход";"2024-12-15 12:28:35"
21230607;"Вход";"2024-12-15 12:28:34"
21230608;"Вход";"2024-12-15 12:28:35"
21230609;"Вход";"2024-12-15 12:28:44"
21230610;"Вход";"2024-12-15 12:28:45"
21230611;"Выход";"2024-12-15 12:28:54"
21230612;"Выход";"2024-12-15 12:28:52"
21230615;"Выход";"2024-12-15 12:28:53"
21230616;"Выход";"2024-12-15 12:28:53"
21230617;"Вход";"2024-12-15 12:29:00"
21230618;"Вход";"2024-12-15 12:29:01"
